time,x,temperature
1.0,0.0,-0.0069517195
1.0,0.07142857142857142,0.14428696
1.0,0.14285714285714285,0.28948334
1.0,0.21428571428571427,0.4274911
1.0,0.2857142857142857,0.5657021
1.0,0.3571428571428571,0.71454954
1.0,0.42857142857142855,0.86874366
1.0,0.5,0.95213604
1.0,0.5714285714285714,0.8682227
1.0,0.6428571428571428,0.7162545
1.0,0.7142857142857142,0.5688329
1.0,0.7857142857142857,0.4274558
1.0,0.8571428571428571,0.28555587
1.0,0.9285714285714285,0.14158228
1.0,1.0,-0.0027822852
2.0,0.0,-0.008853108
2.0,0.07142857142857142,0.14312837
2.0,0.14285714285714285,0.28920743
2.0,0.21428571428571427,0.42792335
2.0,0.2857142857142857,0.56634605
2.0,0.3571428571428571,0.7145002
2.0,0.42857142857142855,0.8667067
2.0,0.5,0.9490042
2.0,0.5714285714285714,0.86654484
2.0,0.6428571428571428,0.7158451
2.0,0.7142857142857142,0.5690681
2.0,0.7857142857142857,0.42779258
2.0,0.8571428571428571,0.28547367
2.0,0.9285714285714285,0.14065662
2.0,1.0,-0.004749298
3.0,0.0,-0.010670781
3.0,0.07142857142857142,0.14200416
3.0,0.14285714285714285,0.28893307
3.0,0.21428571428571427,0.42834118
3.0,0.2857142857142857,0.5669763
3.0,0.3571428571428571,0.71445656
3.0,0.42857142857142855,0.8646891
3.0,0.5,0.9458413
3.0,0.5714285714285714,0.8648772
3.0,0.6428571428571428,0.71551204
3.0,0.7142857142857142,0.569383
3.0,0.7857142857142857,0.42817035
3.0,0.8571428571428571,0.28538862
3.0,0.9285714285714285,0.1397188
3.0,1.0,-0.006680578
4.0,0.0,-0.012398958
4.0,0.07142857142857142,0.1409184
4.0,0.14285714285714285,0.28866157
4.0,0.21428571428571427,0.42874357
4.0,0.2857142857142857,0.5675911
4.0,0.3571428571428571,0.7144171
4.0,0.42857142857142855,0.86269224
4.0,0.5,0.9426497
4.0,0.5714285714285714,0.86321473
4.0,0.6428571428571428,0.71524763
4.0,0.7142857142857142,0.5697675
4.0,0.7857142857142857,0.42857805
4.0,0.8571428571428571,0.28529462
4.0,0.9285714285714285,0.1387718
4.0,1.0,-0.008560568
5.0,0.0,-0.014030814
5.0,0.07142857142857142,0.1398746
5.0,0.14285714285714285,0.28839424
5.0,0.21428571428571427,0.4291301
5.0,0.2857142857142857,0.5681884
5.0,0.3571428571428571,0.71438015
