time,x,temperature
1.0,0.0,-0.0022989213
1.0,0.07142857142857142,0.14129722
1.0,0.14285714285714285,0.2886827
1.0,0.21428571428571427,0.43093485
1.0,0.2857142857142857,0.56798804
1.0,0.3571428571428571,0.7117157
1.0,0.42857142857142855,0.86545956
1.0,0.5,0.9604914
1.0,0.5714285714285714,0.8637357
1.0,0.6428571428571428,0.71121955
1.0,0.7142857142857142,0.5710974
1.0,0.7857142857142857,0.4305098
1.0,0.8571428571428571,0.28597486
1.0,0.9285714285714285,0.14081234
1.0,1.0,-0.00033789873
2.0,0.0,-0.0022741854
2.0,0.07142857142857142,0.1411162
2.0,0.14285714285714285,0.2885086
2.0,0.21428571428571427,0.43098944
2.0,0.2857142857142857,0.5683534
2.0,0.3571428571428571,0.7119584
2.0,0.42857142857142855,0.863817
2.0,0.5,0.9563377
2.0,0.5714285714285714,0.8623682
2.0,0.6428571428571428,0.7114458
2.0,0.7142857142857142,0.5713154
2.0,0.7857142857142857,0.4304586
2.0,0.8571428571428571,0.2858262
2.0,0.9285714285714285,0.14069486
2.0,1.0,-0.00042450428
3.0,0.0,-0.0022047162
3.0,0.07142857142857142,0.14096332
3.0,0.14285714285714285,0.28834766
3.0,0.21428571428571427,0.431049
3.0,0.2857142857142857,0.56871915
3.0,0.3571428571428571,0.71219814
3.0,0.42857142857142855,0.8621993
3.0,0.5,0.9522114
3.0,0.5714285714285714,0.860994
3.0,0.6428571428571428,0.7116504
3.0,0.7142857142857142,0.5715116
3.0,0.7857142857142857,0.4304067
3.0,0.8571428571428571,0.28569818
3.0,0.9285714285714285,0.14060867
3.0,1.0,-0.00047826767
4.0,0.0,-0.0020950437
4.0,0.07142857142857142,0.14083552
4.0,0.14285714285714285,0.28819686
4.0,0.21428571428571427,0.43110943
4.0,0.2857142857142857,0.56908023
4.0,0.3571428571428571,0.7124293
4.0,0.42857142857142855,0.8606037
4.0,0.5,0.9481189
4.0,0.5714285714285714,0.85960984
4.0,0.6428571428571428,0.71183324
4.0,0.7142857142857142,0.57168806
4.0,0.7857142857142857,0.4303552
4.0,0.8571428571428571,0.28559
4.0,0.9285714285714285,0.14055151
4.0,1.0,-0.00050252676
5.0,0.0,-0.0019496679
5.0,0.07142857142857142,0.14072984
5.0,0.14285714285714285,0.28805405
5.0,0.21428571428571427,0.4311676
5.0,0.2857142857142857,0.5694318
5.0,0.3571428571428571,0.71264577
5.0,0.42857142857142855,0.85902786
5.0,0.5,0.94406617
5.0,0.5714285714285714,0.8582132
