time,x,temperature
1.0,0.0,-0.012412548
1.0,0.07142857142857142,0.14340484
1.0,0.14285714285714285,0.29031104
1.0,0.21428571428571427,0.42872483
1.0,0.2857142857142857,0.56714386
1.0,0.3571428571428571,0.7137005
1.0,0.42857142857142855,0.865877
1.0,0.5,0.95785266
1.0,0.5714285714285714,0.8673902
1.0,0.6428571428571428,0.7129491
1.0,0.7142857142857142,0.56833154
1.0,0.7857142857142857,0.42941582
1.0,0.8571428571428571,0.28792715
1.0,0.9285714285714285,0.14190483
1.0,1.0,-0.0070860386
2.0,0.0,-0.015233636
2.0,0.07142857142857142,0.14197254
2.0,0.14285714285714285,0.2902075
2.0,0.21428571428571427,0.42948014
2.0,0.2857142857142857,0.5680172
2.0,0.3571428571428571,0.71375686
2.0,0.42857142857142855,0.86364824
2.0,0.5,0.95444995
2.0,0.5714285714285714,0.865969
2.0,0.6428571428571428,0.71271616
2.0,0.7142857142857142,0.56861943
2.0,0.7857142857142857,0.42971087
2.0,0.8571428571428571,0.28765172
2.0,0.9285714285714285,0.14049321
2.0,1.0,-0.010038942
3.0,0.0,-0.018021405
3.0,0.07142857142857142,0.14050704
3.0,0.14285714285714285,0.29004502
3.0,0.21428571428571427,0.43017596
3.0,0.2857142857142857,0.56885177
3.0,0.3571428571428571,0.7138174
3.0,0.42857142857142855,0.8614573
3.0,0.5,0.9509483
3.0,0.5714285714285714,0.8645019
3.0,0.6428571428571428,0.71254545
3.0,0.7142857142857142,0.569001
3.0,0.7857142857142857,0.43007654
3.0,0.8571428571428571,0.2873978
3.0,0.9285714285714285,0.13906038
3.0,1.0,-0.013013661
4.0,0.0,-0.020758122
4.0,0.07142857142857142,0.13901824
4.0,0.14285714285714285,0.28982908
4.0,0.21428571428571427,0.43081528
4.0,0.2857142857142857,0.5696481
4.0,0.3571428571428571,0.7138818
4.0,0.42857142857142855,0.8593088
4.0,0.5,0.9473565
4.0,0.5714285714285714,0.8629872
4.0,0.6428571428571428,0.7124352
4.0,0.7142857142857142,0.5694726
4.0,0.7857142857142857,0.4305066
4.0,0.8571428571428571,0.28716022
4.0,0.9285714285714285,0.13760924
4.0,1.0,-0.015988976
5.0,0.0,-0.023424864
5.0,0.07142857142857142,0.13751721
5.0,0.14285714285714285,0.2895651
5.0,0.21428571428571427,0.43140024
5.0,0.2857142857142857,0.570407
5.0,0.3571428571428571,0.71394986
5.0,0.42857142857142855,0.8572076
5.0,0.5,0.9436839
5.0,0.5714285714285714,0.8614226
5.0,0.6428571428571428,0.71238345
5.0,0.7142857142857142,0.57002944
5.0,0.7857142857142857,0.43099385
5.0,0.8571428571428571,0.2869339
5.0,0.9285714285714285,0.13614559
5.0,1.0,-0.018940032
6.0,0.0,-0.026002347
6.0,0.07142857142857142,0.13601553
6.0,0.14285714285714285,0.2892593
6.0,0.21428571428571427,0.43193388
6.0,0.2857142857142857,0.5711284
6.0,0.3571428571428571,0.71402055
6.0,0.42857142857142855,0.85515875
6.0,0.5,0.93994325
6.0,0.5714285714285714,0.8598071
6.0,0.6428571428571428,0.7123855
6.0,0.7142857142857142,0.5706642
6.0,0.7857142857142857,0.43152916
6.0,0.8571428571428571,0.28671354
6.0,0.9285714285714285,0.1346764
6.0,1.0,-0.02183953
7.0,0.0,-0.028470337
7.0,0.07142857142857142,0.13452584
7.0,0.14285714285714285,0.28891778
7.0,0.21428571428571427,0.4324184
7.0,0.2857142857142857,0.57181317
7.0,0.3571428571428571,0.7140923
7.0,0.42857142857142855,0.8531652
7.0,0.5,0.93614835
7.0,0.5714285714285714,0.8581396
7.0,0.6428571428571428,0.71243626
7.0,0.7142857142857142,0.5713684
7.0,0.7857142857142857,0.43210202
7.0,0.8571428571428571,0.28649372
7.0,0.9285714285714285,0.13321054
7.0,1.0,-0.024656534
8.0,0.0,-0.030807972
8.0,0.07142857142857142,0.1330604
8.0,0.14285714285714285,0.28854746
8.0,0.21428571428571427,0.4328568
8.0,0.2857142857142857,0.5724607
8.0,0.3571428571428571,0.7141636
8.0,0.42857142857142855,0.8512307
8.0,0.5,0.9323161
8.0,0.5714285714285714,0.8564194
8.0,0.6428571428571428,0.7125284
8.0,0.7142857142857142,0.5721306
8.0,0.7857142857142857,0.4327007
8.0,0.8571428571428571,0.2862695
8.0,0.9285714285714285,0.13175917
8.0,1.0,-0.027358055
9.0,0.0,-0.03299433
9.0,0.07142857142857142,0.13163227
9.0,0.14285714285714285,0.28815478
9.0,0.21428571428571427,0.43325108
9.0,0.2857142857142857,0.5730713
9.0,0.3571428571428571,0.714232
9.0,0.42857142857142855,0.8493572
9.0,0.5,0.9284647
9.0,0.5714285714285714,0.85464746
9.0,0.6428571428571428,0.71265346
9.0,0.7142857142857142,0.57293814
9.0,0.7857142857142857,0.43331236
9.0,0.8571428571428571,0.28603595
9.0,0.9285714285714285,0.13033533
9.0,1.0,-0.029909164
10.0,0.0,-0.035008073
10.0,0.07142857142857142,0.13025498
10.0,0.14285714285714285,0.2877469
10.0,0.21428571428571427,0.43360448
10.0,0.2857142857142857,0.573644
10.0,0.3571428571428571,0.7142945
10.0,0.42857142857142855,0.8475458
10.0,0.5,0.924614
10.0,0.5714285714285714,0.852825
10.0,0.6428571428571428,0.7128015
10.0,0.7142857142857142,0.5737758
10.0,0.7857142857142857,0.43392265
10.0,0.8571428571428571,0.2857892
10.0,0.9285714285714285,0.12895346
10.0,1.0,-0.032274246
11.0,0.0,-0.036829233
11.0,0.07142857142857142,0.12894148
11.0,0.14285714285714285,0.2873304
11.0,0.21428571428571427,0.43391883
11.0,0.2857142857142857,0.57417756
11.0,0.3571428571428571,0.7143478
11.0,0.42857142857142855,0.84579617
11.0,0.5,0.9207849
11.0,0.5714285714285714,0.85095507
11.0,0.6428571428571428,0.7129615
11.0,0.7142857142857142,0.574627
11.0,0.7857142857142857,0.43451673
11.0,0.8571428571428571,0.28552622
11.0,0.9285714285714285,0.12762994
11.0,1.0,-0.034418553
12.0,0.0,-0.03843692
12.0,0.07142857142857142,0.12770504
12.0,0.14285714285714285,0.2869118
12.0,0.21428571428571427,0.43419623
12.0,0.2857142857142857,0.57467216
12.0,0.3571428571428571,0.71438795
12.0,0.42857142857142855,0.84410733
12.0,0.5,0.9169993
12.0,0.5714285714285714,0.84904236
12.0,0.6428571428571428,0.71312076
12.0,0.7142857142857142,0.5754737
12.0,0.7857142857142857,0.4350797
12.0,0.8571428571428571,0.28524476
12.0,0.9285714285714285,0.12638241
12.0,1.0,-0.036307752
13.0,0.0,-0.039812684
13.0,0.07142857142857142,0.12655836
13.0,0.14285714285714285,0.28649807
13.0,0.21428571428571427,0.4344386
13.0,0.2857142857142857,0.5751249
13.0,0.3571428571428571,0.71441
13.0,0.42857142857142855,0.84247595
13.0,0.5,0.91327816
13.0,0.5714285714285714,0.8470929
13.0,0.6428571428571428,0.7132669
13.0,0.7142857142857142,0.5762966
13.0,0.7857142857142857,0.43559635
13.0,0.8571428571428571,0.28494346
13.0,0.9285714285714285,0.12522882
13.0,1.0,-0.03791076
14.0,0.0,-0.040939152
14.0,0.07142857142857142,0.12551302
14.0,0.14285714285714285,0.28609455
14.0,0.21428571428571427,0.43464738
14.0,0.2857142857142857,0.5755349
14.0,0.3571428571428571,0.71440965
14.0,0.42857142857142855,0.84089833
14.0,0.5,0.9096431
14.0,0.5714285714285714,0.84511477
14.0,0.6428571428571428,0.7133866
14.0,0.7142857142857142,0.57707626
14.0,0.7857142857142857,0.43605214
14.0,0.8571428571428571,0.28462386
14.0,0.9285714285714285,0.12418741
14.0,1.0,-0.039200127
15.0,0.0,-0.0418005
15.0,0.07142857142857142,0.124580204
15.0,0.14285714285714285,0.28570724
15.0,0.21428571428571427,0.4348238
15.0,0.2857142857142857,0.5758994
15.0,0.3571428571428571,0.7143814
15.0,0.42857142857142855,0.8393689
15.0,0.5,0.90611273
15.0,0.5714285714285714,0.8431187
15.0,0.6428571428571428,0.71346766
15.0,0.7142857142857142,0.5777934
15.0,0.7857142857142857,0.4364344
15.0,0.8571428571428571,0.28428757
15.0,0.9285714285714285,0.12327641
15.0,1.0,-0.0401538
16.0,0.0,-0.04238391
16.0,0.07142857142857142,0.12376976
16.0,0.14285714285714285,0.2853405
16.0,0.21428571428571427,0.43496877
16.0,0.2857142857142857,0.5762164
16.0,0.3571428571428571,0.71432
16.0,0.42857142857142855,0.83788115
16.0,0.5,0.9027036
16.0,0.5714285714285714,0.84111625
16.0,0.6428571428571428,0.71349794
16.0,0.7142857142857142,0.57842976
16.0,0.7857142857142857,0.43673104
16.0,0.8571428571428571,0.283938
16.0,0.9285714285714285,0.12251186
16.0,1.0,-0.04075554
17.0,0.0,-0.042678893
17.0,0.07142857142857142,0.12308997
17.0,0.14285714285714285,0.28499913
17.0,0.21428571428571427,0.4350825
17.0,0.2857142857142857,0.5764834
17.0,0.3571428571428571,0.7142196
17.0,0.42857142857142855,0.8364274
17.0,0.5,0.89943
17.0,0.5714285714285714,0.83912116
17.0,0.6428571428571428,0.71346766
17.0,0.7142857142857142,0.5789686
17.0,0.7857142857142857,0.43693358
17.0,0.8571428571428571,0.28358072
17.0,0.9285714285714285,0.12190801
17.0,1.0,-0.040996224
18.0,0.0,-0.042678714
18.0,0.07142857142857142,0.12254721
18.0,0.14285714285714285,0.28468573
18.0,0.21428571428571427,0.4351651
18.0,0.2857142857142857,0.5766981
18.0,0.3571428571428571,0.71407527
18.0,0.42857142857142855,0.8349994
18.0,0.5,0.89630157
18.0,0.5714285714285714,0.8371485
18.0,0.6428571428571428,0.7133694
18.0,0.7142857142857142,0.5793962
18.0,0.7857142857142857,0.4370355
18.0,0.8571428571428571,0.28322184
18.0,0.9285714285714285,0.12147653
18.0,1.0,-0.04087487
19.0,0.0,-0.042380452
19.0,0.07142857142857142,0.12214601
19.0,0.14285714285714285,0.2844028
19.0,0.21428571428571427,0.4352166
19.0,0.2857142857142857,0.57685786
19.0,0.3571428571428571,0.7138819
19.0,0.42857142857142855,0.8335884
19.0,0.5,0.8933247
19.0,0.5714285714285714,0.8352135
19.0,0.6428571428571428,0.7131973
19.0,0.7142857142857142,0.57970184
19.0,0.7857142857142857,0.43703455
19.0,0.8571428571428571,0.28286868
19.0,0.9285714285714285,0.12122518
19.0,1.0,-0.04039827
20.0,0.0,-0.041784465
20.0,0.07142857142857142,0.121888995
20.0,0.14285714285714285,0.28415233
20.0,0.21428571428571427,0.43523657
20.0,0.2857142857142857,0.5769606
20.0,0.3571428571428571,0.71363527
20.0,0.42857142857142855,0.8321853
20.0,0.5,0.89050084
20.0,0.5714285714285714,0.8333319
20.0,0.6428571428571428,0.71294934
20.0,0.7142857142857142,0.57987887
20.0,0.7857142857142857,0.4369313
20.0,0.8571428571428571,0.28252918
20.0,0.9285714285714285,0.121157765
20.0,1.0,-0.03958139
21.0,0.0,-0.040896654
21.0,0.07142857142857142,0.12177575
21.0,0.14285714285714285,0.28393406
21.0,0.21428571428571427,0.4352243
21.0,0.2857142857142857,0.5770052
21.0,0.3571428571428571,0.7133315
21.0,0.42857142857142855,0.83078176
21.0,0.5,0.887827
21.0,0.5714285714285714,0.83151823
21.0,0.6428571428571428,0.7126275
21.0,0.7142857142857142,0.57992584
21.0,0.7857142857142857,0.43673033
21.0,0.8571428571428571,0.28221142
21.0,0.9285714285714285,0.12127334
21.0,1.0,-0.03844732
22.0,0.0,-0.039726496
22.0,0.07142857142857142,0.12180364
22.0,0.14285714285714285,0.2837476
22.0,0.21428571428571427,0.4351793
22.0,0.2857142857142857,0.5769897
22.0,0.3571428571428571,0.7129685
22.0,0.42857142857142855,0.82936996
22.0,0.5,0.8852964
22.0,0.5714285714285714,0.82978565
22.0,0.6428571428571428,0.7122356
22.0,0.7142857142857142,0.57984453
22.0,0.7857142857142857,0.4364397
22.0,0.8571428571428571,0.28192335
22.0,0.9285714285714285,0.12156588
22.0,1.0,-0.037026316
23.0,0.0,-0.03828931
23.0,0.07142857142857142,0.12196767
23.0,0.14285714285714285,0.2835918
23.0,0.21428571428571427,0.4351017
23.0,0.2857142857142857,0.5769152
23.0,0.3571428571428571,0.71254474
23.0,0.42857142857142855,0.82794267
23.0,0.5,0.8828984
23.0,0.5714285714285714,0.8281444
23.0,0.6428571428571428,0.7117813
23.0,0.7142857142857142,0.5796427
23.0,0.7857142857142857,0.43607008
23.0,0.8571428571428571,0.28167206
23.0,0.9285714285714285,0.12202543
23.0,1.0,-0.035354763
24.0,0.0,-0.036603928
24.0,0.07142857142857142,0.12226039
24.0,0.14285714285714285,0.28346437
24.0,0.21428571428571427,0.43499106
24.0,0.2857142857142857,0.57678133
24.0,0.3571428571428571,0.71206075
24.0,0.42857142857142855,0.826495
24.0,0.5,0.8806189
24.0,0.5714285714285714,0.8266017
24.0,0.6428571428571428,0.71127397
24.0,0.7142857142857142,0.5793312
24.0,0.7857142857142857,0.4356354
24.0,0.8571428571428571,0.28146333
24.0,0.9285714285714285,0.122636616
24.0,1.0,-0.033474207
25.0,0.0,-0.03469485
25.0,0.07142857142857142,0.122671425
25.0,0.14285714285714285,0.28336197
25.0,0.21428571428571427,0.4348483
25.0,0.2857142857142857,0.5765905
25.0,0.3571428571428571,0.71151835
25.0,0.42857142857142855,0.82502264
25.0,0.5,0.8784414
